"errors" "real_errors" "errors_ratio"
3.86722526587174 1.4502094747019 0.599999999999999
20.3673864002578 15.5333548179181 3.2133333333333
3.73831775700935 1.22462133419272 0.487179487179488
5.41411537222043 2.70705768611022 1
3.02932645826619 1.25684821140831 0.709090909090906
1.86915887850467 0.451176281018369 0.318181818181819
4.25394779245891 0.708991298743152 0.2
2.9326458266194 0.999033193683532 0.516666666666667
3.89945214308733 1.54689010634869 0.65753424657534
1.70802449242668 0.386722526587174 0.292682926829269
12.6007089912987 8.8301643570738 2.34188034188037
4.76957782790848 2.03029326458266 0.741176470588233
7.44440863680309 3.51272961650016 0.89344262295082
7.28327425072511 3.51272961650016 0.93162393162393
9.89365130518853 4.28617466967451 0.764367816091954
3.28714147599098 1.25684821140831 0.619047619047614
2.03029326458266 0.74121817595875 0.575000000000001
3.67386400257815 0.74121817595875 0.252747252747253
2.44924266838543 0.708991298743152 0.407407407407408
22.3654527876249 15.9523042217209 2.48743718592963
2.964872703835 1.09571382533033 0.586206896551728
1.80470512407348 0.418949403802771 0.302325581395348
2.61037705446342 0.386722526587174 0.173913043478261
2.70705768611022 0.644537544311956 0.312499999999999
2.67483080889462 1.16016757976152 0.765957446808509
4.22172091524331 1.16016757976152 0.378947368421053
2.67483080889462 0.644537544311956 0.317460317460317
5.47856912665163 3.02932645826619 1.23684210526315
2.73928456332581 0.773445053174347 0.39344262295082
3.70609087979375 1.4502094747019 0.642857142857141
2.06252014179826 0.580083789880761 0.391304347826087
2.9970995810506 1.16016757976152 0.631578947368419
4.83403158233967 2.19142765066065 0.829268292682926
2.28810828230744 0.902352562036739 0.651162790697677
9.02352562036739 4.93071221398646 1.20472440944882
4.4795359329681 2.15920077344505 0.930555555555551
3.41604898485337 0.128907508862391 0.0392156862745097
2.9004189494038 0.999033193683532 0.52542372881356
2.9970995810506 1.06348694811473 0.550000000000001
2.9326458266194 1.09571382533033 0.59649122807018
3.48050273928456 0.999033193683532 0.402597402597403
5.8330647760232 2.70705768611022 0.865979381443302
5.54302288108282 2.57815017724782 0.869565217391302
2.12697389622946 0.805671930389945 0.609756097560973
3.15823396712859 1.4502094747019 0.849056603773581
3.70609087979375 1.57911698356429 0.74242424242424
3.09378021269739 0.966806316467934 0.454545454545454
3.83499838865614 1.4502094747019 0.608108108108107
2.9004189494038 0.999033193683532 0.52542372881356
2.67483080889462 0.644537544311956 0.317460317460317
6.15533354817918 3.31936835320657 1.17045454545454
1.5146632291331 0.225588140509185 0.175
11.2471801482436 7.66999677731228 2.14414414414417
3.96390589751853 1.86915887850467 0.89230769230769
2.19142765066065 0.225588140509185 0.114754098360656
3.09378021269739 0.999033193683532 0.476923076923077
4.89848533677087 2.06252014179826 0.727272727272727
3.64163712536255 1.16016757976152 0.467532467532467
3.41604898485337 0.999033193683532 0.413333333333333
4.31840154689011 1.4179825974863 0.488888888888886
5.18852723171125 2.32033515952304 0.808988764044942
3.51272961650016 1.83693200128908 1.09615384615385
14.3087334837254 9.92587818240413 2.26470588235296
3.38382210763777 1.4179825974863 0.721311475409833
4.4473090557525 1.93361263293587 0.769230769230769
2.12697389622946 0.580083789880761 0.374999999999999
2.22365452787625 0.902352562036739 0.682926829268293
2.22365452787625 0.837898807605543 0.604651162790697
0.934579439252336 0 0
4.02835965194973 1.77247824685788 0.785714285714285
2.77151144054141 0.74121817595875 0.365079365079366
5.22075410892684 2.64260393167902 1.025
3.44827586206897 0.0322268772155978 0.00943396226415093
4.83403158233967 2.25588140509185 0.875000000000003
1.03126007089913 0 0
